id,subject,number,answer,student_id
1225,언어,40,2,11
1226,자료,1,1,11
1227,자료,2,5,11
1228,자료,3,1,11
1229,자료,4,5,11
1230,자료,5,3,11
1231,자료,6,2,11
1232,자료,7,3,11
1233,자료,8,5,11
1234,자료,9,1,11
1235,자료,10,3,11
1236,자료,11,5,11
1237,자료,12,4,11
1238,자료,13,3,11
1239,자료,14,4,11
1240,자료,15,2,11
1241,자료,16,4,11
1242,자료,17,2,11
1243,자료,18,1,11
1244,자료,19,5,11
1245,자료,20,2,11
1246,자료,21,1,11
1247,자료,22,4,11
1248,자료,23,4,11
1249,자료,24,3,11
1250,자료,25,2,11
1251,자료,26,1,11
1252,자료,27,5,11
1253,자료,28,3,11
1254,자료,29,2,11
1255,자료,30,2,11
1256,자료,31,2,11
1257,자료,32,4,11
1258,자료,33,2,11
1259,자료,34,1,11
1260,자료,35,3,11
1261,자료,36,2,11
1262,자료,37,2,11
1263,자료,38,5,11
1264,자료,39,5,11
1265,자료,40,3,11
1266,상황,1,4,11
1267,상황,2,2,11
1268,상황,3,1,11
1269,상황,4,4,11
1270,상황,5,3,11
1271,상황,6,3,11
1272,상황,7,3,11
1273,상황,8,4,11
1274,상황,9,3,11
1275,상황,10,2,11
1276,상황,11,3,11
1277,상황,12,1,11
1278,상황,13,3,11
1279,상황,14,1,11
1280,상황,15,3,11
1281,상황,16,4,11
1282,상황,17,1,11
1283,상황,18,1,11
1284,상황,19,2,11
1285,상황,20,3,11
1286,상황,21,4,11
1287,상황,22,4,11
1288,상황,23,2,11
1289,상황,24,2,11
1290,상황,25,5,11
1291,상황,26,2,11
1292,상황,27,5,11
1293,상황,28,1,11
1294,상황,29,3,11
1295,상황,30,5,11
1296,상황,31,5,11
1297,상황,32,3,11
1298,상황,33,5,11
1299,상황,34,3,11
1300,상황,35,3,11
1301,상황,36,3,11
1302,상황,37,4,11
1303,상황,38,3,11
1304,상황,39,4,11
1305,상황,40,4,11
1306,헌법,1,4,12
1307,헌법,2,3,12
1308,헌법,3,3,12
1309,헌법,4,3,12
1310,헌법,5,4,12
1311,헌법,6,2,12
1312,헌법,7,2,12
1313,헌법,8,4,12
1314,헌법,9,1,12
1315,헌법,10,3,12
1316,헌법,11,4,12
1317,헌법,12,3,12
1318,헌법,13,4,12
1319,헌법,14,2,12
1320,헌법,15,4,12
1321,헌법,16,2,12
1322,헌법,17,3,12
1323,헌법,18,2,12
1324,헌법,19,3,12
1325,헌법,20,4,12
1326,헌법,21,3,12
1327,헌법,22,3,12
1328,헌법,23,1,12
1329,헌법,24,2,12
1330,헌법,25,3,12
1331,언어,1,2,12
1332,언어,2,2,12
1333,언어,3,5,12
1334,언어,4,4,12
1335,언어,5,5,12
1336,언어,6,2,12
1337,언어,7,5,12
1338,언어,8,2,12
1339,언어,9,2,12
1340,언어,10,4,12
1341,언어,11,4,12
1342,언어,12,3,12
1343,언어,13,4,12
1344,언어,14,3,12
1345,언어,15,4,12
1346,언어,16,3,12
1347,언어,17,1,12
1348,언어,18,5,12
1349,언어,19,2,12
1350,언어,20,3,12
1351,언어,21,5,12
1352,언어,22,4,12
1353,언어,23,4,12
1354,언어,24,2,12
1355,언어,25,5,12
1356,언어,26,4,12
1357,언어,27,1,12
1358,언어,28,2,12
1359,언어,29,4,12
1360,언어,30,2,12
1361,언어,31,3,12
1362,언어,32,5,12
1363,언어,33,1,12
1364,언어,34,1,12
1365,언어,35,5,12
1366,언어,36,3,12
1367,언어,37,5,12
1368,언어,38,5,12
1369,언어,39,5,12
1370,언어,40,2,12
1371,헌법,1,4,13
1372,헌법,2,2,13
1373,헌법,3,1,13
1374,헌법,4,3,13
1375,헌법,5,4,13
1376,헌법,6,2,13
1377,헌법,7,2,13
1378,헌법,8,2,13
1379,헌법,9,1,13
1380,헌법,10,3,13
1381,헌법,11,2,13
1382,헌법,12,3,13
1383,헌법,13,4,13
1384,헌법,14,2,13
1385,헌법,15,2,13
1386,헌법,16,2,13
1387,헌법,17,3,13
1388,헌법,18,2,13
1389,헌법,19,3,13
1390,헌법,20,4,13
1391,헌법,21,3,13
1392,헌법,22,3,13
1393,헌법,23,1,13
1394,헌법,24,3,13
1395,헌법,25,4,13
1396,언어,1,2,13
1397,언어,2,2,13
1398,언어,3,5,13
1399,언어,4,4,13
1400,언어,5,5,13
1401,언어,6,2,13
1402,언어,7,5,13
1403,언어,8,2,13
1404,언어,9,2,13
1405,언어,10,4,13
1406,언어,11,4,13
1407,언어,12,3,13
1408,언어,13,4,13
1409,언어,14,3,13
1410,언어,15,4,13
1411,언어,16,3,13
1412,언어,17,1,13
1413,언어,18,5,13
1414,언어,19,2,13
1415,언어,20,3,13
1416,언어,21,5,13
1417,언어,22,4,13
1418,언어,23,4,13
1419,언어,24,2,13
1420,언어,25,5,13
1421,언어,26,4,13
1422,언어,27,1,13
1423,언어,28,2,13
1424,언어,29,4,13
1425,언어,30,2,13
1426,언어,31,3,13
1427,언어,32,5,13
1428,언어,33,1,13
1429,언어,34,5,13
1430,언어,35,5,13
1431,언어,36,3,13
1432,언어,37,5,13
1433,언어,38,5,13
1434,언어,39,2,13
1435,언어,40,2,13
1436,자료,1,1,13
1437,자료,2,4,13
1438,자료,3,1,13
1439,자료,4,3,13
1440,자료,5,5,13
1441,자료,6,2,13
1442,자료,7,3,13
1443,자료,8,5,13
1444,자료,9,1,13
1445,자료,10,3,13
1446,자료,11,5,13
1447,자료,12,1,13
1448,자료,13,3,13
1449,자료,14,4,13
1450,자료,15,5,13
1451,자료,16,4,13
1452,자료,17,2,13
1453,자료,18,1,13
1454,자료,19,2,13
1455,자료,20,4,13
1456,자료,21,1,13
1457,자료,22,4,13
1458,자료,23,4,13
1459,자료,24,3,13
1460,자료,25,3,13
1461,자료,26,1,13
1462,자료,27,5,13
1463,자료,28,3,13
1464,자료,29,2,13
1465,자료,30,1,13
1466,자료,31,2,13
1467,자료,32,4,13
1468,자료,33,2,13
1469,자료,34,4,13
1470,자료,35,3,13
1471,자료,36,2,13
1472,자료,37,3,13
1473,자료,38,5,13
1474,자료,39,5,13
1475,자료,40,3,13
1476,상황,1,4,13
1477,상황,2,4,13
1478,상황,3,1,13
1479,상황,4,5,13
1480,상황,5,2,13
1481,상황,6,3,13
1482,상황,7,5,13
1483,상황,8,4,13
1484,상황,9,3,13
1485,상황,10,2,13
1486,상황,11,5,13
1487,상황,12,3,13
1488,상황,13,3,13
1489,상황,14,4,13
1490,상황,15,3,13
1491,상황,16,4,13
1492,상황,17,1,13
1493,상황,18,3,13
1494,상황,19,2,13
1495,상황,20,3,13
1496,상황,21,4,13
1497,상황,22,4,13
1498,상황,23,2,13
1499,상황,24,2,13
1500,상황,25,5,13
1501,상황,26,1,13
1502,상황,27,5,13
1503,상황,28,1,13
1504,상황,29,2,13
1505,상황,30,5,13
1506,상황,31,5,13
1507,상황,32,3,13
1508,상황,33,5,13
1509,상황,34,2,13
1510,상황,35,3,13
1511,상황,36,4,13
1512,상황,37,5,13
1513,상황,38,3,13
1514,상황,39,1,13
1515,상황,40,4,13
1516,헌법,1,1,14
1517,헌법,2,3,14
1518,헌법,3,3,14
1519,헌법,4,3,14
1520,헌법,5,4,14
1521,헌법,6,1,14
1522,헌법,7,2,14
1523,헌법,8,4,14
1524,헌법,9,3,14
1525,헌법,10,4,14
1526,헌법,11,1,14
1527,헌법,12,4,14
1528,헌법,13,4,14
1529,헌법,14,2,14
1530,헌법,15,4,14
1531,헌법,16,4,14
1532,헌법,17,3,14
1533,헌법,18,2,14
1534,헌법,19,3,14
1535,헌법,20,4,14
1536,헌법,21,3,14
1537,헌법,22,3,14
1538,헌법,23,1,14
1539,헌법,24,2,14
1540,헌법,25,4,14
1541,언어,1,2,14
1542,언어,2,2,14
1543,언어,3,5,14
1544,언어,4,2,14
1545,언어,5,5,14
1546,언어,6,1,14
1547,언어,7,5,14
1548,언어,8,2,14
1549,언어,9,1,14
1550,언어,10,4,14
1551,언어,11,4,14
1552,언어,12,3,14
1553,언어,13,3,14
1554,언어,14,5,14
1555,언어,15,4,14
1556,언어,16,3,14
1557,언어,18,5,14
1558,언어,19,2,14
1559,언어,20,3,14
1560,언어,21,1,14
1561,언어,22,4,14
1562,언어,23,4,14
1563,언어,24,2,14
1564,언어,25,5,14
1565,언어,26,4,14
1566,언어,27,1,14
1567,언어,28,5,14
1568,언어,29,4,14
1569,언어,30,2,14
1570,언어,31,3,14
1571,언어,32,5,14
1572,언어,33,3,14
1573,언어,34,3,14
1574,언어,35,5,14
1575,언어,36,5,14
1576,언어,37,5,14
1577,언어,38,5,14
1578,언어,39,2,14
1579,언어,40,2,14
1580,언어,1,2,16
1581,언어,2,2,16
1582,언어,3,5,16
1583,언어,4,2,16
1584,언어,5,5,16
1585,언어,6,1,16
1586,언어,7,5,16
1587,언어,8,2,16
1588,언어,9,3,16
1589,언어,10,4,16
1590,언어,11,4,16
1591,언어,12,3,16
1592,언어,13,4,16
1593,언어,14,3,16
1594,언어,15,4,16
1595,언어,16,3,16
1596,언어,17,1,16
1597,언어,18,5,16
1598,언어,19,2,16
1599,언어,20,3,16
1600,언어,21,5,16
1601,언어,22,4,16
1602,언어,23,4,16
1603,언어,24,2,16
1604,언어,25,5,16
1605,언어,26,4,16
1606,언어,27,1,16
1607,언어,28,2,16
1608,언어,29,4,16
1609,언어,30,2,16
1610,언어,31,4,16
1611,언어,32,5,16
1612,언어,33,2,16
1613,언어,34,3,16
1614,언어,35,4,16
1615,언어,36,5,16
1616,언어,37,1,16
1617,언어,38,5,16
1618,언어,39,5,16
1619,언어,40,2,16
1620,헌법,1,4,18
1621,헌법,2,3,18
1622,헌법,3,2,18
1623,헌법,4,3,18
1624,헌법,5,4,18
1625,헌법,6,1,18
1626,헌법,7,2,18
1627,헌법,8,2,18
1628,헌법,9,4,18
1629,헌법,10,4,18
1630,헌법,11,2,18
1631,헌법,12,2,18
1632,헌법,13,4,18
1633,헌법,14,2,18
1634,헌법,15,1,18
1635,헌법,16,1,18
1636,헌법,17,3,18
1637,헌법,18,2,18
1638,헌법,19,3,18
1639,헌법,20,4,18
1640,헌법,21,3,18
1641,헌법,22,3,18
1642,헌법,23,2,18
1643,헌법,24,4,18
1644,헌법,25,1,18
1645,언어,1,2,18
1646,언어,2,2,18
1647,언어,3,5,18
1648,언어,4,4,18
1649,언어,5,5,18
1650,언어,6,1,18
1651,언어,7,5,18
1652,언어,8,2,18
1653,언어,9,2,18
1654,언어,10,4,18
1655,언어,11,4,18
1656,언어,12,3,18
1657,언어,13,4,18
1658,언어,14,5,18
1659,언어,15,1,18
1660,언어,16,3,18
1661,언어,17,1,18
1662,언어,18,5,18
1663,언어,19,2,18
1664,언어,20,3,18
1665,언어,21,5,18
1666,언어,22,4,18
1667,언어,23,4,18
1668,언어,24,2,18
1669,언어,25,5,18
1670,언어,26,4,18
1671,언어,27,1,18
1672,언어,28,2,18
1673,언어,29,4,18
1674,언어,30,2,18
1675,언어,31,3,18
1676,언어,32,5,18
1677,언어,33,1,18
1678,언어,34,2,18
1679,언어,35,5,18
1680,언어,36,3,18
1681,언어,37,5,18
1682,언어,38,5,18
1683,언어,39,5,18
1684,언어,40,2,18
1685,자료,1,2,18
1686,자료,2,5,18
1687,자료,3,4,18
1688,자료,4,3,18
1689,자료,5,5,18
1690,자료,6,2,18
1691,자료,7,4,18
1692,자료,8,5,18
1693,자료,9,2,18
1694,자료,10,3,18
1695,자료,11,5,18
1696,자료,12,1,18
1697,자료,13,5,18
1698,자료,14,4,18
1699,자료,15,5,18
1700,자료,16,1,18
1701,자료,17,4,18
1702,자료,18,4,18
1703,자료,19,3,18
1704,자료,20,4,18
1705,자료,21,1,18
1706,자료,22,4,18
1707,자료,23,4,18
1708,자료,24,3,18
1709,자료,25,5,18
1710,자료,26,4,18
1711,자료,27,1,18
1712,자료,28,3,18
1713,자료,29,2,18
1714,자료,30,1,18
1715,자료,31,2,18
1716,자료,32,2,18
1717,자료,33,2,18
1718,자료,34,5,18
1719,자료,35,3,18
1720,자료,36,1,18
1721,자료,37,1,18
1722,자료,38,5,18
1723,자료,39,2,18
1724,자료,40,3,18
1725,상황,1,5,18
1726,상황,2,4,18
1727,상황,3,1,18
1728,상황,4,3,18
1729,상황,5,3,18
1730,상황,6,3,18
1731,상황,7,4,18
1732,상황,8,4,18
1733,상황,9,3,18
1734,상황,10,2,18
1735,상황,11,4,18
1736,상황,12,1,18
1737,상황,13,1,18
1738,상황,14,4,18
1739,상황,15,3,18
1740,상황,16,4,18
1741,상황,17,1,18
1742,상황,18,1,18
1743,상황,19,2,18
1744,상황,20,3,18
1745,상황,21,1,18
1746,상황,22,3,18
1747,상황,23,2,18
1748,상황,24,2,18
1749,상황,25,5,18
1750,상황,26,2,18
1751,상황,27,4,18
1752,상황,28,2,18
1753,상황,29,2,18
1754,상황,30,5,18
1755,상황,31,5,18
1756,상황,32,3,18
1757,상황,33,1,18
1758,상황,34,3,18
1759,상황,35,3,18
1760,상황,36,2,18
1761,상황,37,5,18
1762,상황,38,4,18
1763,상황,39,1,18
1764,상황,40,4,18
1765,헌법,1,2,19
1766,헌법,2,1,19
1767,헌법,3,3,19
1768,헌법,4,3,19
1769,헌법,5,2,19
1770,헌법,6,2,19
1771,헌법,7,2,19
1772,헌법,8,4,19
1773,헌법,9,1,19
1774,헌법,10,3,19
1775,헌법,11,4,19
1776,헌법,12,3,19
1777,헌법,13,2,19
1778,헌법,14,2,19
1779,헌법,15,4,19
1780,헌법,16,2,19
1781,헌법,17,3,19
1782,헌법,18,4,19
1783,헌법,19,2,19
1784,헌법,20,4,19
1785,헌법,21,3,19
1786,헌법,22,3,19
1787,헌법,23,1,19
1788,헌법,24,2,19
1789,헌법,25,4,19
1790,언어,1,2,19
1791,언어,2,1,19
1792,언어,3,5,19
1793,언어,4,5,19
1794,언어,5,5,19
1795,언어,6,1,19
1796,언어,7,5,19
1797,언어,8,2,19
1798,언어,9,2,19
1799,언어,10,4,19
1800,언어,11,4,19
1801,언어,12,3,19
1802,언어,13,1,19
1803,언어,14,3,19
1804,언어,15,4,19
1805,언어,16,3,19
1806,언어,17,1,19
1807,언어,18,5,19
1808,언어,19,2,19
1809,언어,20,3,19
1810,언어,21,5,19
1811,언어,22,4,19
1812,언어,23,4,19
1813,언어,24,2,19
1814,언어,25,2,19
1815,언어,26,4,19
1816,언어,27,1,19
1817,언어,28,2,19
1818,언어,29,4,19
1819,언어,30,2,19
1820,언어,31,3,19
1821,언어,32,3,19
1822,언어,33,5,19
1823,언어,34,1,19
1824,언어,35,4,19
1825,언어,36,3,19
1826,언어,37,5,19
1827,언어,38,5,19
1828,언어,39,5,19
1829,언어,40,2,19
1830,자료,1,1,19
1831,자료,2,5,19
1832,자료,3,1,19
1833,자료,4,3,19
1834,자료,5,5,19
1835,자료,6,2,19
1836,자료,7,3,19
1837,자료,8,5,19
1838,자료,9,1,19
1839,자료,10,3,19
1840,자료,11,5,19
1841,자료,12,4,19
1842,자료,13,3,19
1843,자료,14,4,19
1844,자료,15,5,19
1845,자료,16,1,19
1846,자료,17,2,19
1847,자료,18,4,19
1848,자료,19,2,19
1849,자료,20,4,19
1850,자료,21,1,19
1851,자료,22,4,19
1852,자료,23,2,19
1853,자료,24,3,19
1854,자료,25,4,19
1855,자료,26,1,19
1856,자료,27,1,19
1857,자료,28,3,19
1858,자료,29,2,19
1859,자료,30,1,19
1860,자료,31,2,19
1861,자료,32,4,19
1862,자료,33,2,19
1863,자료,34,4,19
1864,자료,35,3,19
1865,자료,36,5,19
1866,자료,37,2,19
1867,자료,38,5,19
1868,자료,39,5,19
1869,자료,40,3,19
1870,상황,1,4,19
1871,상황,2,4,19
1872,상황,3,1,19
1873,상황,4,5,19
1874,상황,5,2,19
1875,상황,6,3,19
1876,상황,7,5,19
1877,상황,8,4,19
1878,상황,9,3,19
1879,상황,10,2,19
1880,상황,11,4,19
1881,상황,12,4,19
1882,상황,13,4,19
1883,상황,14,1,19
1884,상황,15,3,19
1885,상황,16,1,19
1886,상황,17,1,19
1887,상황,18,2,19
1888,상황,19,2,19
1889,상황,20,3,19
1890,상황,21,4,19
1891,상황,22,4,19
1892,상황,23,2,19
1893,상황,24,2,19
1894,상황,25,5,19
1895,상황,26,2,19
1896,상황,27,5,19
1897,상황,28,3,19
1898,상황,29,2,19
1899,상황,30,5,19
1900,상황,31,5,19
1901,상황,32,3,19
1902,상황,33,1,19
1903,상황,34,5,19
1904,상황,35,3,19
1905,상황,36,3,19
1906,상황,37,5,19
1907,상황,38,3,19
1908,상황,39,1,19
1909,상황,40,4,19
1910,헌법,1,4,20
1911,헌법,2,3,20
1912,헌법,3,3,20
1913,헌법,4,3,20
1914,헌법,5,4,20
1915,헌법,6,3,20
1916,헌법,7,2,20
1917,헌법,8,2,20
1918,헌법,9,1,20
1919,헌법,10,4,20
1920,헌법,11,1,20
1921,헌법,12,3,20
1922,헌법,13,4,20
1923,헌법,14,2,20
1924,헌법,15,4,20
1925,헌법,16,1,20
1926,헌법,17,3,20
1927,헌법,18,2,20
1928,헌법,19,3,20
1929,헌법,20,4,20
1930,헌법,21,3,20
1931,헌법,22,3,20
1932,헌법,23,1,20
1933,헌법,24,2,20
1934,헌법,25,3,20
1935,언어,1,2,20
1936,언어,2,2,20
1937,언어,3,5,20
1938,언어,4,2,20
1939,언어,5,5,20
1940,언어,6,2,20
1941,언어,7,5,20
1942,언어,8,2,20
1943,언어,9,1,20
1944,언어,10,4,20
1945,언어,11,4,20
1946,언어,12,3,20
1947,언어,13,4,20
1948,언어,14,3,20
1949,언어,15,4,20
1950,언어,16,3,20
1951,언어,17,1,20
1952,언어,18,5,20
1953,언어,19,2,20
1954,언어,20,3,20
1955,언어,21,5,20
1956,언어,22,4,20
1957,언어,23,4,20
1958,언어,24,2,20
1959,언어,25,5,20
1960,언어,26,4,20
1961,언어,27,1,20
1962,언어,28,2,20
1963,언어,29,4,20
1964,언어,30,2,20
1965,언어,31,3,20
1966,언어,32,5,20
1967,언어,33,1,20
1968,언어,34,1,20
1969,언어,35,5,20
1970,언어,36,3,20
1971,언어,37,5,20
1972,언어,38,5,20
1973,언어,39,5,20
1974,언어,40,2,20
1975,자료,1,1,20
1976,자료,2,3,20
1977,자료,3,4,20
1978,자료,4,3,20
1979,자료,5,5,20
1980,자료,6,2,20
1981,자료,7,5,20
1982,자료,8,4,20
1983,자료,9,2,20
1984,자료,10,3,20
1985,자료,11,5,20
1986,자료,12,1,20
1987,자료,13,4,20
1988,자료,14,4,20
1989,자료,15,5,20
1990,자료,16,1,20
1991,자료,17,3,20
1992,자료,18,4,20
1993,자료,19,2,20
1994,자료,20,2,20
1995,자료,21,1,20
1996,자료,22,4,20
1997,자료,23,4,20
1998,자료,24,3,20
1999,자료,25,5,20
2000,자료,26,1,20
2001,자료,27,1,20
2002,자료,28,3,20
2003,자료,29,3,20
2004,자료,30,1,20
2005,자료,31,2,20
2006,자료,32,4,20
2007,자료,33,2,20
2008,자료,34,3,20
2009,자료,35,3,20
2010,자료,36,1,20
2011,자료,37,2,20
2012,자료,38,4,20
2013,자료,39,5,20
2014,자료,40,3,20
2015,상황,1,4,20
2016,상황,2,4,20
2017,상황,3,1,20
2018,상황,4,3,20
2019,상황,5,2,20
2020,상황,6,3,20
2021,상황,7,5,20
2022,상황,8,4,20
2023,상황,9,3,20
2024,상황,10,2,20
2025,상황,11,5,20
2026,상황,12,3,20
2027,상황,13,3,20
2028,상황,14,4,20
2029,상황,15,3,20
2030,상황,16,4,20
2031,상황,17,1,20
2032,상황,18,1,20
2033,상황,19,2,20
2034,상황,20,3,20
2035,상황,21,1,20
2036,상황,22,4,20
2037,상황,23,2,20
2038,상황,24,2,20
2039,상황,25,5,20
2040,상황,26,1,20
2041,상황,27,5,20
2042,상황,28,1,20
2043,상황,29,2,20
2044,상황,30,5,20
2045,상황,31,3,20
2046,상황,32,3,20
2047,상황,33,4,20
2048,상황,34,3,20
2049,상황,35,3,20
2050,상황,36,2,20
2051,상황,37,5,20
2052,상황,38,5,20
2053,상황,39,1,20
2054,상황,40,4,20
2055,헌법,1,3,21
2056,헌법,2,2,21
2057,헌법,3,4,21
2058,헌법,4,3,21
2059,헌법,5,1,21
2060,헌법,6,3,21
2061,헌법,7,2,21
2062,헌법,8,4,21
2063,헌법,9,2,21
2064,헌법,10,4,21
2065,헌법,11,1,21
2066,헌법,12,4,21
2067,헌법,13,2,21
2068,헌법,14,2,21
2069,헌법,15,4,21
2070,헌법,16,3,21
2071,헌법,17,3,21
2072,헌법,18,2,21
2073,헌법,19,3,21
2074,헌법,20,1,21
2075,헌법,21,3,21
2076,헌법,22,4,21
2077,헌법,23,2,21
2078,헌법,24,3,21
2079,헌법,25,4,21
2080,언어,1,2,21
2081,언어,2,3,21
2082,언어,3,5,21
2083,언어,4,5,21
2084,언어,5,5,21
2085,언어,6,1,21
2086,언어,7,5,21
2087,언어,8,1,21
2088,언어,9,3,21
2089,언어,10,4,21
2090,언어,11,4,21
2091,언어,12,4,21
2092,언어,13,3,21
2093,언어,14,3,21
2094,언어,15,1,21
2095,언어,16,3,21
2096,언어,17,5,21
2097,언어,18,2,21
2098,언어,19,5,21
2099,언어,20,5,21
2100,언어,21,4,21
2101,언어,22,4,21
2102,언어,23,2,21
2103,언어,24,5,21
2104,언어,25,4,21
2105,언어,26,1,21
2106,언어,27,2,21
2107,언어,28,4,21
2108,언어,29,2,21
2109,언어,30,5,21
2110,언어,31,3,21
2111,언어,32,1,21
2112,언어,33,3,21
2113,언어,34,4,21
2114,언어,35,4,21
2115,언어,36,3,21
2116,언어,37,5,21
2117,언어,38,4,21
2118,언어,39,5,21
2119,언어,40,2,21
2120,헌법,1,3,22
2121,헌법,2,3,22
2122,헌법,3,3,22
2123,헌법,4,3,22
2124,헌법,5,4,22
2125,헌법,6,4,22
2126,헌법,7,2,22
2127,헌법,8,4,22
2128,헌법,9,1,22
2129,헌법,10,3,22
2130,헌법,11,1,22
2131,헌법,12,3,22
2132,헌법,13,4,22
2133,헌법,14,2,22
2134,헌법,15,4,22
2135,헌법,16,2,22
2136,헌법,17,3,22
2137,헌법,18,2,22
2138,헌법,19,3,22
2139,헌법,20,4,22
2140,헌법,21,3,22
2141,헌법,22,2,22
2142,헌법,23,1,22
2143,헌법,24,2,22
2144,헌법,25,1,22
2145,언어,1,3,22
2146,언어,2,2,22
2147,언어,3,5,22
2148,언어,4,4,22
2149,언어,5,3,22
2150,언어,6,2,22
2151,언어,7,5,22
2152,언어,8,2,22
2153,언어,9,2,22
2154,언어,10,4,22
2155,언어,11,4,22
2156,언어,12,3,22
2157,언어,13,4,22
2158,언어,14,3,22
2159,언어,15,4,22
2160,언어,16,3,22
2161,언어,17,1,22
2162,언어,18,5,22
2163,언어,19,2,22
2164,언어,20,3,22
2165,언어,21,5,22
2166,언어,22,4,22
2167,언어,23,4,22
2168,언어,24,2,22
2169,언어,25,5,22
2170,언어,26,4,22
2171,언어,27,1,22
2172,언어,28,2,22
2173,언어,29,4,22
2174,언어,30,2,22
2175,언어,31,3,22
2176,언어,32,5,22
2177,언어,33,1,22
2178,언어,34,1,22
2179,언어,35,4,22
2180,언어,36,2,22
2181,언어,37,5,22
2182,언어,38,5,22
2183,언어,39,2,22
2184,언어,40,2,22
2185,자료,1,4,22
2186,자료,2,5,22
2187,자료,3,1,22
2188,자료,4,3,22
2189,자료,5,3,22
2190,자료,6,2,22
2191,자료,7,3,22
2192,자료,8,5,22
2193,자료,9,5,22
2194,자료,10,3,22
2195,자료,11,5,22
2196,자료,12,1,22
2197,자료,13,1,22
2198,자료,14,4,22
2199,자료,15,5,22
2200,자료,16,4,22
2201,자료,17,2,22
2202,자료,18,1,22
2203,자료,19,3,22
2204,자료,20,2,22
2205,자료,21,1,22
2206,자료,22,4,22
2207,자료,23,4,22
2208,자료,24,3,22
2209,자료,25,1,22
2210,자료,26,1,22
2211,자료,27,5,22
2212,자료,28,3,22
2213,자료,29,2,22
2214,자료,30,1,22
2215,자료,31,2,22
2216,자료,32,4,22
2217,자료,33,2,22
2218,자료,34,4,22
2219,자료,35,3,22
2220,자료,36,2,22
2221,자료,37,3,22
2222,자료,38,4,22
2223,자료,39,5,22
2224,자료,40,3,22
2225,상황,1,4,22
2226,상황,2,4,22
2227,상황,3,1,22
2228,상황,4,5,22
2229,상황,5,2,22
2230,상황,6,3,22
2231,상황,7,5,22
2232,상황,8,4,22
2233,상황,9,3,22
2234,상황,10,2,22
2235,상황,11,5,22
2236,상황,12,4,22
2237,상황,13,4,22
2238,상황,14,4,22
2239,상황,15,3,22
2240,상황,16,4,22
2241,상황,17,1,22
2242,상황,18,1,22
2243,상황,19,2,22
2244,상황,20,3,22
2245,상황,21,4,22
2246,상황,22,4,22
2247,상황,23,2,22
2248,상황,24,2,22
2249,상황,25,5,22
2250,상황,26,2,22
2251,상황,27,5,22
2252,상황,28,1,22
2253,상황,29,2,22
2254,상황,30,5,22
2255,상황,31,5,22
2256,상황,32,3,22
2257,상황,33,1,22
2258,상황,34,3,22
2259,상황,35,2,22
2260,상황,36,2,22
2261,상황,37,2,22
2262,상황,38,5,22
2263,상황,39,1,22
2264,상황,40,4,22
2265,헌법,1,2,23
2266,헌법,2,3,23
2267,헌법,3,3,23
2268,헌법,4,3,23
2269,헌법,5,4,23
2270,헌법,6,4,23
2271,헌법,7,2,23
2272,헌법,8,3,23
2273,헌법,9,1,23
2274,헌법,10,2,23
2275,헌법,11,1,23
2276,헌법,12,4,23
2277,헌법,13,4,23
2278,헌법,14,2,23
2279,헌법,15,4,23
2280,헌법,16,2,23
2281,헌법,17,3,23
2282,헌법,18,4,23
2283,헌법,19,2,23
2284,헌법,20,4,23
2285,헌법,21,3,23
2286,헌법,22,1,23
2287,헌법,23,1,23
2288,헌법,24,2,23
2289,헌법,25,2,23
2290,언어,1,2,23
2291,언어,2,2,23
2292,언어,3,5,23
2293,언어,4,2,23
2294,언어,5,5,23
2295,언어,6,1,23
2296,언어,7,5,23
2297,언어,8,2,23
2298,언어,9,2,23
2299,언어,10,4,23
2300,언어,11,4,23
2301,언어,12,3,23
2302,언어,13,4,23
2303,언어,14,3,23
2304,언어,15,4,23
2305,언어,16,3,23
2306,언어,17,1,23
2307,언어,18,5,23
2308,언어,19,2,23
2309,언어,20,3,23
2310,언어,21,5,23
2311,언어,22,4,23
2312,언어,23,4,23
2313,언어,24,2,23
2314,언어,25,5,23
2315,언어,26,4,23
2316,언어,27,1,23
2317,언어,28,2,23
2318,언어,29,4,23
2319,언어,30,2,23
2320,언어,31,3,23
2321,언어,32,5,23
2322,언어,33,1,23
2323,언어,34,1,23
2324,언어,35,5,23
2325,언어,36,3,23
2326,언어,37,5,23
2327,언어,38,5,23
2328,언어,39,2,23
2329,언어,40,2,23
2330,자료,1,1,23
2331,자료,2,5,23
2332,자료,3,4,23
2333,자료,4,3,23
2334,자료,5,5,23
2335,자료,6,5,23
2336,자료,7,3,23
2337,자료,8,5,23
2338,자료,9,1,23
2339,자료,10,3,23
2340,자료,11,5,23
2341,자료,12,1,23
2342,자료,13,3,23
2343,자료,14,4,23
2344,자료,15,5,23
2345,자료,16,4,23
2346,자료,17,2,23
2347,자료,18,1,23
2348,자료,19,2,23
2349,자료,20,2,23
2350,자료,21,1,23
2351,자료,22,4,23
2352,자료,23,4,23
2353,자료,24,3,23
2354,자료,25,5,23
2355,자료,26,1,23
2356,자료,27,2,23
2357,자료,28,3,23
2358,자료,29,2,23
2359,자료,30,2,23
2360,자료,31,2,23
2361,자료,32,4,23
2362,자료,33,2,23
2363,자료,34,4,23
2364,자료,35,3,23
2365,자료,36,5,23
2366,자료,37,2,23
2367,자료,38,5,23
2368,자료,39,4,23
2369,자료,40,3,23
2370,상황,1,4,23
